timestamp,activity_score,temperature,oxygen,ph,turbidity,feed_amount
2024-01-01 08:17:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:18:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:19:00,0.9691339858958186,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:20:00,0.9036204660127732,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:21:00,0.9266140062774358,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:22:00,0.8752471536472732,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:23:00,0.8151376374931688,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:24:00,0.7882466084353938,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:25:00,0.965293816816681,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:26:00,0.9716535042693126,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:27:00,0.9471687702911918,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:28:00,0.8630559383213976,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:29:00,0.9310838290428388,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:30:00,0.8721422773633407,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:31:00,0.9811290306821532,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:32:00,0.8618271295323651,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:33:00,0.7930514840355509,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:34:00,0.9332692566536408,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:35:00,0.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:36:00,0.8941605103316463,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:37:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:38:00,0.9413508642793864,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:39:00,0.8190312420327225,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:40:00,0.8885705929202178,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:41:00,0.8098264782138753,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:42:00,0.9720484348507672,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:43:00,0.9014152979420448,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:44:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:45:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:46:00,0.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:47:00,0.9605021135115784,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:48:00,0.9788995770353548,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:49:00,0.8823157218700429,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:50:00,0.9361398324251632,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:51:00,0.8758229582720493,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:52:00,0.8125453118437673,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:53:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:54:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:55:00,0.9369118952549252,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:56:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:57:00,0.8335974985832286,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:58:00,1.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
2024-01-01 08:59:00,0.0,20.91027131535701,5.802937610264974,7.769905262313344,4.561173205672817,1.4650107894780533
